id,renewal,incentives
27592,0.969598175,1841.430917
87819,0.98779037,2315.465636
13239,0.400148477,1193.667574
62616,0.915463727,1819.712062
67453,0.993436203,2242.564519
69396,0.973392931,2234.485095
29096,0.964566927,1938.524007
24558,0.994597697,1850.978965
9968,0.673349148,1871.283684
91078,0.992773908,1949.847078
111491,0.983738169,2477.712492
48720,0.988797582,1154.082313
17885,0.989813987,2090.514994
22989,0.990437066,1723.484016
5907,0.967545875,2081.700341
91330,0.990548118,1948.965413
56329,0.913696263,1126.678946
13997,0.970057739,1146.642985
107354,0.863367046,1688.987069
32755,0.98307058,1945.988794
11956,0.994597501,1534.199046
57480,0.928349386,2001.154246
84284,0.958593246,2394.557397
14903,0.750056178,1837.714521
103436,0.989989001,1154.543558
84923,0.994702851,2092.421427
9146,0.990375694,2145.162056
29675,0.919689011,2061.994011
113414,0.986249091,1721.838504
24979,0.973530668,1716.797329
96188,0.990165127,2145.081027
113513,0.97631503,2085.197494
37242,0.969751891,1146.518368
87176,0.977432504,1844.454665
99614,0.98450342,1152.409115
30924,0.981489301,2194.024109
63831,0.730661287,1417.093
16784,0.973687439,2019.828565
77960,0.966366797,1713.928318
17589,0.989994799,2280.567887
49177,0.990056386,2407.235492
56690,0.9944198,1950.497759
11967,0.987745454,2240.287328
33265,0.643000433,1921.776396
75319,0.936791025,1722.855371
67572,0.914825,1127.122664
32618,0.984760801,2377.187191
92973,0.621002537,1765.549439
107664,0.988898885,1743.860183
44436,0.991452201,1849.793626
87360,0.979067809,2021.984701
4134,0.97396781,1716.971705
110501,0.975860867,2495.970854
79852,0.991819119,1533.105628
35143,0.824844579,2019.509397
43381,0.958232785,1731.641126
34504,0.387941028,1182.346992
4996,0.994373755,2028.051664
110178,0.957253458,2077.55182
75422,0.967298596,1523.296183
13852,0.954501199,1934.402689
84652,0.972849574,2019.491685
57381,0.991945347,1155.298228
104586,0.987802101,1848.412414
94157,0.981593428,2087.286188
64325,0.992293138,2027.232686
21843,0.977420412,2275.504126
56065,0.99031309,1849.363244
4595,0.900176901,2053.643096
103282,0.991513259,1849.816678
42312,0.973374793,2084.028719
88911,0.991498872,1723.900086
62035,0.965557511,1713.602862
35353,0.952635808,2011.271888
46772,0.859000215,2090.477319
41194,0.994441023,2199.220909
21,0.983067715,2238.40562
9424,0.990863359,2145.349642
3901,0.983413363,2088.003529
83322,0.732562142,1418.081388
37263,0.957680726,1141.50254
32975,0.945900244,1832.103913
94429,0.986492092,2089.213761
76375,0.949253458,2009.878866
53015,0.910316721,1688.598446
44652,0.972946011,1525.581499
99322,0.909491955,1498.906819
66302,0.924680573,1921.932548
50849,0.983882351,1846.922282
20990,0.936382108,2004.530544
26282,0.994398385,1850.903991
5893,0.968452644,2271.852405
62714,0.991196358,2316.827219
86724,0.977111544,1844.331359
87110,0.964795967,1938.617283
12966,0.994547282,1950.548112
63844,0.978830379,1150.171283
22089,0.718114934,1618.499075
35873,0.900633031,1911.580489
80657,0.910706393,1711.886628
55139,0.989764247,1154.456644
92342,0.987456526,2196.426868
16258,0.987738833,2315.444997
75103,0.690475097,1395.545093
80376,0.994863851,1950.673123
21332,0.990483625,1154.734677
24490,0.858644815,1475.69151
65971,0.811804873,1948.504763
72893,0.91159036,1818.100636
19435,0.991481082,2026.912556
56456,0.699174349,1715.816482
4151,0.991500476,1949.342899
112376,0.965939111,2470.642532
103337,0.990494208,2026.523141
75955,0.978593537,1150.077142
107528,0.962173111,2134.132423
56050,0.990410281,2197.610871
66396,0.990899116,1532.742777
31680,0.985416191,2314.513695
23048,0.987713323,1722.414629
34097,0.97351985,1716.793013
15222,0.991847782,1849.942946
98919,0.666212403,1694.245898
10570,0.994947833,2028.27732
74064,0.991094902,2565.076924
15945,0.955837887,1934.952485
103891,0.966403534,2016.889815
25370,0.993236965,2027.604419
106491,0.939886452,1133.694066
53512,0.74911555,1054.141443
89022,0.991996213,1533.175429
10154,0.99272414,2027.402485
39995,0.930192797,1924.267613
19136,0.970591588,1841.815954
27522,0.976751872,1718.080408
9841,0.994414054,1725.040068
70355,0.988908995,2025.896778
99994,0.958321573,2228.299206
87964,0.823673556,2122.112544
91261,0.993236665,2198.740523
20275,0.800995164,1079.938948
84726,0.647210579,2071.593425
25999,0.992995186,2198.644134
66138,0.989379063,2197.197911
68393,0.967294807,1840.536334
44520,0.911092188,1125.65284
102044,0.975914695,2020.722616
19865,0.991007691,2026.725809
82198,0.988277737,1153.880662
76683,0.888103375,1489.366023
44346,0.984519895,1946.567505
50505,0.992161404,2317.212139
23713,0.98703344,1531.213823
98266,0.985541974,1530.622036
113539,0.973615151,2273.958753
92778,0.987746233,2089.705584
16739,0.925365231,2170.685206
111921,0.960718649,1936.95348
89384,0.987757826,2631.469959
24985,0.961810212,2079.394392
106248,0.982511117,1720.363779
110008,0.827974808,2545.312943
83718,0.993223983,1533.658951
71785,0.513593964,1466.889955
80903,0.839208866,2314.048186
49063,0.918814593,1502.972107
70028,0.958355086,1519.643803
9849,0.989626195,1849.103429
112785,0.985409748,2195.60435
103155,0.99303398,1533.58417
3966,0.98536809,2195.587591
102139,0.967830573,2017.467371
66627,0.991005728,1849.62501
107374,0.933974333,1509.469525
3285,0.992046928,1533.195415
108715,0.994189029,2146.626111
30973,0.990303215,2090.70623
42372,0.979205682,1740.040945
65544,0.985978466,2024.736083
65128,0.987617681,2025.385769
3940,0.966058241,1522.792098
95410,0.792581234,1657.863522
23561,0.99452141,2028.109716
52137,0.990914335,1723.671091
72356,0.985468963,2377.470203
59481,0.987584971,2089.642381
44318,0.928869093,1695.566566
48048,0.992825988,1850.311879
25321,0.989035204,2025.946685
57896,0.952553378,1708.335175
67107,0.989338934,2240.926294
43650,0.787873986,1445.763305
113155,0.907290487,1992.158288
34326,0.973135641,1525.657959
38985,0.969182269,1940.399314
73836,0.989427074,1849.028071
42895,0.901715488,1495.473311
21080,0.951405784,2010.765894
96580,0.913143481,1689.678438
14795,0.844852679,2217.734878
103480,0.954479544,1835.512296
77882,0.486704761,1575.482051
9516,0.992290211,2145.897895
11054,0.933457234,2217.877755
39796,0.987801599,2089.72728
79346,0.987875459,2196.595011
90380,0.966031238,1144.993078
13417,0.99347715,1950.125228
104735,0.914857516,1713.653318
113738,0.961485085,2014.892407
85642,0.979865138,1845.387651
7698,0.862509591,2092.054961
41091,0.973362533,1716.730239
103717,0.971462017,1147.213712
24464,0.951635702,1516.872177
3115,0.970484565,1715.580034
19233,0.990139337,1849.297543
62224,0.830685141,2077.487069
112257,0.970535478,1940.947451
85760,0.971363082,2083.226841
112213,0.98951021,2090.396197
55239,0.993125191,1533.62007
2641,0.973693777,1942.223787
18302,0.993722652,2198.93444
42478,0.942875263,2126.373777
108889,0.848612196,2318.455769
21174,0.992197521,1724.173604
95335,0.929227809,1695.698555
71599,0.987683628,2144.124637
59214,0.976028754,1526.822272
108937,0.974996215,1148.639859
58951,0.990248401,1744.388805
36625,0.945779812,2262.465572
40055,0.97412079,1843.180031
82912,0.966332084,2187.854803
3707,0.991549558,2091.192956
93749,0.99168119,1723.971482
107445,0.972325161,1716.316042
112839,0.993362803,1155.842964
59300,0.967633701,1714.437254
41534,0.994235888,2199.139127
25386,0.977013236,1844.293581
9976,0.980162431,1528.478716
538,0.986229555,1947.249071
105497,0.984063284,1152.236638
89754,0.631686969,1847.512127
41910,0.990337909,2090.719788
36041,0.991368241,1723.848923
82379,0.989900732,1723.27368
100966,0.967045192,1840.439236
82728,0.937850652,2124.324499
44264,0.960735018,1711.657758
49373,0.983948964,2023.930151
45766,0.856542779,1969.572056
48104,0.989583296,1154.386635
52868,0.389730836,1365.065669
40514,0.994539639,2028.116883
59917,0.970783615,1715.699713
99251,0.99365567,1533.828793
92248,0.979199998,1528.093794
33559,0.989853709,1948.689941
54101,0.979628115,1528.265074
113628,0.972345411,2426.162419
98219,0.992157969,2027.179418
1029,0.990254429,1849.341064
86239,0.713837581,1408.227672
65540,0.955019164,2334.897062
79985,0.974566781,1526.234428
40574,0.912122814,1500.059585
81996,0.994811022,2199.368374
87700,0.919127616,1691.942821
89093,0.810729497,1456.643907
25368,0.80385274,1642.392602
96688,0.958501431,1710.753527
103052,0.946489535,1514.733064
32683,0.948255504,1515.468751
109061,0.972644944,1716.443771
70678,0.991079271,1949.175991
5187,0.994944409,1851.109341
50460,0.982213108,1741.230112
8611,0.990714627,2090.86697
80641,0.983381369,1529.762873
6165,0.959033414,1142.074677
91649,0.993092324,2027.547475
113655,0.921518935,2212.774936
77739,0.988419321,1722.692104
76178,0.963591627,2015.749178
52891,0.991836918,1155.256489
43223,0.989445223,1723.09495
11510,0.953461945,1517.62785
106790,0.957258619,2267.245958
70162,0.988981711,1722.912993
113301,0.936259755,1698.265522
60943,0.988613042,1531.839436
28909,0.994883926,1851.086601
49386,0.984627906,2024.199957
78760,0.925932864,2170.928237
87398,0.921879065,1504.296643
5106,0.981997493,1720.160695
56517,0.951827028,1933.300451
32063,0.902580868,1708.404859
53731,0.950993332,2181.512625
66320,0.542176162,1789.466739
113894,0.988195098,1722.604001
86166,0.715242176,1724.640748
111238,0.95364656,1139.779692
49334,0.9896581,2026.192901
83967,0.960672441,1142.764341
94255,0.889300624,1808.671255
81450,0.977469152,1149.629406
51710,0.988273796,2279.878683
30575,0.987443399,1743.289205
39256,0.994272753,2146.658184
42008,0.97494198,1717.360016
56743,0.676045498,2126.795329
69827,0.994243939,1850.845883
105123,0.984994481,2674.473226
96996,0.811027992,1084.364299
15420,0.981844893,1151.364432
32900,0.940757416,1699.887242
90348,0.983183452,2238.452286
28998,0.929674168,1924.048503
85889,0.940166705,2437.331612
103112,0.875145211,1483.431165
93152,0.93651416,1510.544875
85083,0.972313756,1941.666604
49577,0.929447218,1695.779236
17056,0.976843355,2427.967015
82419,0.995236059,1851.218968
97080,0.977712482,1149.726416
63741,0.967102515,2448.344804
110888,0.98838061,2675.836904
18948,0.817081143,1869.675363
83035,0.933533516,1925.676077
33531,0.975678645,1148.913605
89138,0.975183941,1717.456402
65131,0.961161259,1711.830074
89868,0.742768104,2033.914831
494,0.928813477,1695.546093
855,0.956303806,2077.166629
59069,0.98896462,2090.182736
80553,0.850709245,2289.139603
110344,0.968018214,1523.58828
61253,0.976276617,2427.740126
94137,0.98632285,1530.932006
92686,0.956884599,1519.0393
6879,0.895821311,1811.45762
26791,0.990660122,1723.571459
98484,0.967064492,1714.208677
64484,0.974971514,2191.382957
105112,0.99439223,2092.300602
1270,0.986397388,2143.627839
97866,0.932182478,1508.708622
83269,0.990995458,1532.780793
109912,0.955908855,1934.981654
57646,0.798807738,1639.8974
78499,0.993286731,1850.485497
47552,0.716406033,1409.595086
45073,0.71445769,1963.17167
9909,0.950214692,1138.293517
14348,0.990480974,1849.426711
43047,0.991419294,1849.781202
52341,0.784200198,2389.215717
96325,0.959970741,1520.306675
41641,0.977533141,1718.390958
96666,0.849122033,1966.15569
103284,0.986835982,2089.348688
79801,0.935640291,1698.04094
55698,0.961767435,2079.377138
1524,0.58374494,678.5163362
81219,0.9754369,1942.926441
83657,0.967274198,2231.985374
3590,0.966455414,2135.830461
15556,0.987392838,1531.356269
65455,0.993700068,2092.031219
2782,0.95917638,2366.817966
23498,0.991037589,2026.737606
65724,0.987408283,2279.531616
5210,0.98692903,1531.17243
57256,0.965248915,1938.801679
29207,0.992840631,1533.508054
12269,0.97205159,1147.452626
20670,0.990443801,2241.368726
30376,0.991100855,1849.660944
45149,0.973071638,1941.972697
90243,0.987207984,1848.187014
64519,0.922166069,2213.053232
16463,0.971091831,2083.118582
44604,0.987729587,1848.384912
29458,0.961904551,1733.125352
31232,0.97660196,2085.311348
48752,0.994627252,1950.579695
55401,0.645986359,1855.882187
10667,0.96889032,1146.166705
15342,0.992500475,1850.18916
67882,0.684350535,1707.491417
60182,0.992416029,1745.236314
1474,0.861908241,1105.419557
66242,0.97593209,1943.125823
78721,0.973737678,1716.879915
20777,0.982018743,1529.219878
101772,0.991376535,1532.931121
54536,0.937109524,2124.021196
94819,0.98891378,2090.162839
65088,0.870835793,1800.652855
104032,0.98818744,2089.878446
12276,0.719626465,1411.302393
98332,0.933672938,1827.182658
5462,0.979271064,2022.065912
84071,0.988996144,1531.990989
113670,0.970569215,1715.613914
65721,0.933084974,1697.111379
50215,0.993512106,2281.972689
22793,0.994246127,2092.243758
20561,0.969046124,1715.003854
64547,0.978071821,1527.64201
89120,0.797725134,1639.357843
24953,0.955796634,1730.653131
34894,0.730793672,1417.161921
95915,0.696010624,1605.193022
39607,0.966745768,1145.287361
20633,0.979538828,2086.474619
79735,0.894240903,1810.784432
54220,0.972804724,2083.801668
103991,0.98915577,1948.412871
108082,0.994716161,1725.158011
81492,0.984765528,2024.254623
103666,0.99519026,1950.801977
29072,0.969926727,1940.700963
27226,0.981860251,2087.391449
104651,0.905218659,1686.633628
55768,0.989833147,1744.226225
101354,0.442439958,1538.473289
19824,0.962584377,2015.339753
16039,0.966035128,1522.782697
31780,0.970643156,2082.939439
64739,0.973532117,2084.091353
68679,0.981756675,1846.111186
1357,0.982927398,2087.812123
113113,0.707574175,1815.632704
96352,0.509348951,1463.458316
99964,0.932549851,1696.91607
113825,0.994136667,2146.606051
68669,0.97692412,2235.920553
35540,0.983315075,2023.678074
7717,0.984383445,1152.362119
88630,0.723451298,1729.071344
97832,0.991294241,1849.733981
78897,0.914619308,1127.041851
70681,0.983651473,2194.896408
9185,0.984302487,1847.082343
7578,0.651384232,1007.83323
37638,0.993009338,1850.380981
78511,0.991093631,1949.181683
4048,0.993578538,2027.738859
23746,0.954601872,1835.560631
104985,0.860986831,1105.018349
38617,0.829009697,1090.058071
78979,0.961482263,1711.959796
6089,0.891618941,1681.282315
84180,0.961353238,2014.838718
18440,0.934894595,2068.372092
39680,0.97094986,2272.872702
8362,0.819175526,1084.822851
59022,0.976781599,2085.38261
66881,0.965999825,1713.780773
64927,0.990155709,1532.449288
26800,0.988628687,2196.897148
82048,0.919680549,1692.150562
970,0.929885398,2324.355475
26768,0.990997642,1949.143636
72411,0.994542722,1850.958287
106135,0.990509595,2145.213573
25430,0.99088518,1744.637977
45999,0.481098607,1445.463026
19330,0.966059538,2231.487257
83697,0.975226392,1942.841652
33402,0.878766732,2193.943413
111286,0.95568736,1140.654402
54534,0.992216247,1533.262135
111632,0.959230531,2013.973282
110671,0.921797694,1692.943686
37352,0.945010535,1930.476747
79831,0.941481343,1830.33408
27020,0.798908886,2007.000071
896,0.713952623,1596.607496
66329,0.967358672,2667.292834
40956,0.993029077,1745.475655
87711,0.986860034,2143.806616
34316,0.991446273,2241.769727
40010,0.743108926,2166.87063
35894,0.988403352,1743.665887
44590,0.956640498,1935.282239
32498,0.824215978,1462.924749
100023,0.989307398,2432.921657
82261,0.993851635,2092.090225
2933,0.950659052,1707.561795
24862,0.994830097,2482.047668
93072,0.990116657,2090.633318
93100,0.533592305,1608.939268
88353,0.991846858,2145.727637
39128,0.992173851,2198.316113
3171,0.986223998,1947.246858
46215,0.98230084,1529.332365
48294,0.688327296,1394.35604
21821,0.990647675,1949.004892
107117,0.993941148,2027.881527
92605,0.359586456,1849.349357
45398,0.819621609,1670.387367
91111,0.989878669,1532.33985
60441,0.986537361,1531.017105
54410,0.990495654,1723.506986
16588,0.988322455,1948.081803
62322,0.994169815,1156.152347
73115,0.971059914,1524.820039
111944,0.986821543,1531.129811
57790,0.938608264,2220.05935
73482,0.992965585,2091.745142
104453,0.968680028,1841.074632
11789,0.970005945,1146.62189
13739,0.938114792,1132.884106
42217,0.990235624,1849.333953
103181,0.993971687,1850.743424
104384,0.969995553,1146.617657
46632,0.933882239,2067.950906
40467,0.982428497,1529.383255
87318,0.852848757,1792.654977
86250,0.993382452,1850.521555
93294,0.98532779,2405.357438
10801,0.660287922,1691.166258
90507,0.994063861,1156.111758
35169,0.993802345,2198.96623
76800,0.837738001,1883.14834
101757,0.989430487,1723.089166
41258,0.972934523,1941.917337
60468,0.994485459,1950.523694
92538,0.962879022,2186.435845
57603,0.972577153,1147.665257
72109,0.979679711,2086.530327
94558,0.936953421,2385.581211
48865,0.817108625,1869.687801
7960,0.993092941,1155.739386
26333,0.86827708,1690.957735
17584,0.84686664,1887.403819
92276,0.971006722,2083.084607
84429,0.949155475,2009.838435
22156,0.982550901,1945.781077
76393,0.993692349,2198.922351
37764,0.985331467,2024.479342
56299,0.992375912,2027.265301
12404,0.800521867,1451.822032
78133,0.986789791,1722.051352
24744,0.983432393,1846.750767
67973,0.983664155,1741.802514
111728,0.949537992,1707.103382
71114,0.992079554,1850.030399
23122,0.980860272,1740.695657
88942,0.941611018,1700.193276
29870,0.973697764,1716.863993
29427,0.952821896,2265.405155
11567,0.933049782,1697.098541
80237,0.444572497,1635.643392
76270,0.959624823,1936.505925
36846,0.436825196,1533.485968
4847,0.989878593,1723.264995
64882,0.983893188,1720.909705
78848,0.979582809,2022.190436
30583,0.976688166,1149.317616
65139,0.989963838,1723.298434
111287,0.918913182,1919.474466
67126,0.782751791,1759.604716
7103,0.994620992,1950.577223
85011,0.91910392,1128.799168
99899,0.674873226,1574.848871
53115,0.977469793,1149.629662
59460,0.987415404,2144.021099
43663,0.758661525,1986.734774
18543,0.987793418,2025.455354
73183,0.926248184,2214.804233
3198,0.96068623,2014.566989
39412,0.912900632,1500.399561
13319,0.985843553,1947.095294
21874,0.986438891,2089.192883
72440,0.97539124,2084.830689
35794,0.981754735,2141.828539
11493,0.935925255,1698.144288
34226,0.95172481,2333.531645
39724,0.976169834,2191.869861
76134,0.983677567,1946.231268
59845,0.801282248,1862.43776
26206,0.982220151,1741.232893
33950,0.692857546,2006.697639
38480,0.98637554,1530.95291
74454,0.883118774,1677.853909
64625,0.987348868,2315.28879
11726,0.969580436,1940.560677
68591,0.994688329,2381.135423
76655,0.861566025,2091.631467
6344,0.994139722,2027.959632
17254,0.944263089,1831.449349
34397,0.93829217,1927.673676
104840,0.980109081,2086.700055
97298,0.939948121,1133.722142
2416,0.982231754,1846.292646
43049,0.994629863,1850.991063
104300,0.962058468,1521.161214
39660,0.994867198,2028.245632
53062,0.981033115,1845.834614
22230,0.979201525,1150.318689
26093,0.987634659,1531.452079
77890,0.988650526,2025.79455
11057,0.888653398,1906.320259
59367,0.930076885,1825.720889
90670,0.729267728,1971.227372
64376,0.985087069,1152.637545
100046,0.914386336,2284.900095
36251,0.987744137,1722.426744
24201,0.949247488,1833.438043
11314,0.97692972,2192.178311
89678,0.959259089,2132.972082
44795,0.51613472,1594.444633
102055,0.988898179,1948.310563
27531,0.990079647,1723.343859
254,0.988005722,2025.539401
92950,0.982717662,1151.708157
63878,0.992731306,2027.405307
74937,0.985674756,1847.60457
41329,0.972436364,2083.65488
33183,0.989048663,2348.724639
76572,0.957404103,2077.612886
22569,0.98830405,1531.717149
91957,0.98553932,1530.620983
65822,0.988245178,2089.901061
91285,0.959617446,1732.201531
50135,0.928701521,2120.561447
4154,0.972594953,1147.672454
2156,0.921981059,1504.340629
109380,0.957274974,2227.866028
53365,0.950621695,1138.470799
92166,0.953003519,1834.928492
94027,0.979627978,1944.610717
72166,0.953927622,1729.893384
103298,0.968897782,1841.159167
108741,0.964215404,1713.062522
47833,0.985310321,1946.882761
80040,0.964626345,1522.209194
40182,0.991274849,1723.81234
2375,0.908378604,2057.176504
47501,0.950881592,2300.396439
97333,0.992321185,2145.909787
51828,0.982242985,2673.361612
26955,0.994976836,1950.71773
83832,0.931088208,1696.381454
55477,0.957148197,2013.122377
32040,0.990314476,1723.43595
18718,0.957144028,1935.488973
5825,0.875475607,1978.154069
88874,0.990510943,1849.43804
45148,0.840359654,1659.555739
110654,0.93933784,1928.111273
171,0.906852715,1710.239249
53638,0.962951706,2079.854494
24859,0.989277076,1744.008401
98731,0.994780167,2092.451495
86868,0.988268318,2279.876488
17372,0.455265399,1239.923939
4616,0.993866686,2027.852235
74971,0.986823686,1153.31532
87770,0.975145675,1942.809136
60608,0.971609864,2083.325306
28609,0.914056885,1500.904243
94198,0.983168766,2023.619868
78356,0.954839589,1518.196718
93621,0.957270268,1731.251081
58984,0.948934032,1833.313344
91188,0.969789114,2082.598198
97394,0.984884708,2024.301958
71132,0.963123178,2015.558819
106729,0.960022077,2304.183086
63931,0.983821672,1720.881475
44589,0.922938453,1693.369529
101278,0.915764958,1714.038442
113815,0.968953074,2082.263835
86047,0.935023167,2003.961457
25827,0.910172103,2643.060029
32788,0.973074833,2450.741931
37247,0.963382009,2015.664009
53963,0.982061199,1846.227514
45938,0.990496432,1948.944916
102217,0.947544208,1515.172637
55070,0.981124945,1845.869729
57908,0.971108982,2083.125428
66840,0.961584975,2367.806341
28610,0.987811309,1947.87859
15490,0.988882368,1848.821834
11014,0.959675923,2078.532542
110809,0.991490827,1155.123191
86630,0.985039043,1946.774593
82051,0.993129104,1949.987592
8056,0.96043473,1520.496789
87960,0.726945086,1415.153034
98250,0.990011909,2457.454419
20260,0.934276066,1697.545301
16241,0.982419763,1151.59092
28614,0.991760825,2407.910122
67348,0.946037377,1514.544424
111459,0.99312992,2198.697918
17839,0.980544418,1845.647677
56607,0.969388831,2189.106693
63868,0.989514994,2280.375863
35752,0.990320618,1723.438358
96993,0.972282116,2083.593395
20101,0.926889865,1131.828015
25290,0.981417759,1719.931342
38832,0.973501953,1716.785872
81980,0.957560822,2227.984385
53486,0.944155473,1513.758082
58004,0.98322279,1529.699727
75070,0.955048096,1518.282728
23149,0.964489597,2016.11381
32013,0.995098889,2381.297819
31493,0.986299775,1153.111144
58226,0.848388372,1470.770975
89811,0.74432645,1740.108752
85382,0.988462178,1948.137333
101135,0.959295549,2013.999819
57743,0.984822481,1721.276342
6053,0.987786487,1153.689878
112369,0.991027732,1949.155563
8654,0.99125033,2197.946958
29339,0.985893266,1847.687645
12093,0.710859187,1037.509697
102448,0.984932488,1530.3799
65776,0.975928886,2191.772006
86953,0.970633375,2425.473202
58462,0.976998353,1527.211558
79879,0.823945755,1462.799886
16081,0.994789791,2243.104239
61220,0.99020285,1532.467907
12021,0.969458774,1940.511379
8332,0.933095335,1134.222976
47577,0.866721236,1896.504603
31781,0.959890995,2133.224038
98942,0.957699726,2569.474291
9522,0.898668011,1684.076252
454,0.803924117,1081.238625
61495,0.990521597,1532.593769
113790,0.968203947,1840.88973
7732,0.879274782,2552.709012
113522,0.98957594,1532.220222
65774,0.994395347,1534.11961
11790,0.983855156,1946.302182
6780,0.983231251,1529.703096
64369,0.935930614,1510.298133
51395,0.970638237,2233.361659
77829,0.967482905,2017.326743
34465,0.94283648,2071.659443
90534,0.957918715,2267.519097
49921,0.963816693,1712.901853
15479,0.96588732,1839.98844
102920,0.984669482,1530.275358
41467,0.884978817,2236.129539
37962,0.971084064,1715.819914
74210,0.97009354,2425.255612
16818,0.986217748,2660.805065
25137,0.970765854,1941.040692
86636,0.975767511,2191.706455
52663,0.994712265,1725.156491
33092,0.401155964,1376.197105
67296,0.585392365,1818.776285
36660,0.993893537,1156.046492
73992,0.970554109,2082.903875
22354,0.874135345,1674.158117
52783,0.990268843,2026.434157
21877,0.973707196,2019.836505
104918,0.991864536,2241.936917
25378,0.994942544,1950.704192
67282,0.969441943,1841.37032
34302,0.983824061,1152.142815
37477,0.991910511,1724.061265
94918,0.993039446,1724.502954
4784,0.943280562,1700.79024
42799,0.988655806,1531.856356
54437,0.980308043,1528.536914
44601,0.737580459,1606.894165
38971,0.976140688,1943.209781
22618,0.976584372,1943.3883
63929,0.965007474,2016.32394
93408,0.855462762,1474.1742
5774,0.993678481,2027.778187
1702,0.989145904,1848.921632
77536,0.87800916,2043.919838
28244,0.993482269,1724.676065
33067,0.942632297,1700.558697
38519,0.984547583,2377.101939
39830,0.894146516,1118.885579
73905,0.976925318,1149.412363
78571,0.978653194,1944.219627
4158,0.961463977,1520.91811
19672,0.958733827,1837.188987
93664,0.987449573,1531.378749
31559,0.930794071,1720.361302
82718,0.721312176,1597.182979
46879,0.990973549,1949.134086
44416,0.99453712,1725.088118
89650,0.939459247,1928.162048
89675,0.965788738,1144.893053
21724,0.975707843,2084.956443
36707,0.991036394,2197.861394
2318,0.92727048,1824.5755
41982,0.979115793,2193.064342
105193,0.461613308,1849.349357
101970,0.93999645,1724.181805
83986,0.99442497,1850.913993
77229,0.98190181,1529.17324
59723,0.983228963,1846.673193
23971,0.990155651,2316.411691
26801,0.826545498,2277.726471
55939,0.93513528,2218.589771
102083,0.986599317,1847.955924
21030,0.988390547,1531.751386
108517,0.992960225,1949.920791
24278,0.872371154,2096.451119
572,0.992395203,1533.332636
73512,0.994862903,2028.243944
98887,0.915400389,1917.969748
81663,0.889555548,1808.780626
97591,0.988613841,1848.720113
74141,0.98727559,1722.242487
51686,0.937469135,1698.703117
2089,0.989523942,2026.139885
98871,0.940612724,1724.436295
32007,0.994495154,2146.743366
59346,0.978532235,1844.876789
11600,0.993675347,1950.203584
63066,0.980374353,2086.804875
49500,0.963362807,2338.333758
81474,0.981749578,1529.112513
44509,0.993623368,2242.639192
51453,0.975498875,1942.9514
11159,0.795174602,1859.592438
68561,0.990273382,1948.856449
15708,0.988904927,1948.313243
44083,0.991205518,2026.803861
44249,0.976949524,1527.191964
93752,0.932080373,1133.832376
38918,0.986875625,1848.06085
54473,0.991066522,1949.170938
23810,0.976475601,2139.770845
105920,0.930281104,1133.138877
74147,0.936847811,1828.467741
89099,0.915519031,1713.934108
33389,0.99310552,1533.612328
99328,0.981885942,1529.16691
11569,0.967317879,2271.387892
26642,0.98449413,2238.980372
56970,0.740123155,1608.373424
47171,0.76164535,1749.024124
101012,0.924156361,1823.299771
21594,0.933122952,2003.16427
39335,0.947829596,1706.403755
26295,0.990418991,1154.709715
103553,0.606761006,1554.578344
76451,0.727825696,1731.411247
88422,0.982618427,2023.400845
49742,0.656846877,1930.146865
14453,0.9659567,2081.062913
91984,0.965838363,1144.913529
103883,0.988892739,1848.825762
78184,0.930811776,1133.343558
68895,0.983079836,1720.588521
82453,0.949384446,1137.930999
62447,0.701747844,1812.484075
113082,0.880108006,2099.862342
41242,0.977703734,1943.838319
40935,0.987365756,2196.390427
82119,0.95863553,1710.807875
22694,0.968158838,1523.645329
49757,0.990467669,1532.572478
38997,0.991828973,1724.029344
64974,0.916368095,1714.294204
92025,0.897028771,2241.490531
33301,0.984926496,1742.299761
41341,0.658356422,1690.150252
74985,0.97059603,1524.632486
3381,0.992921646,2317.515102
59208,0.872182922,1109.820667
81156,0.994154878,2678.151407
45918,0.914409306,1690.159895
78550,0.958393037,2078.013505
59006,0.979737242,1719.265721
33200,0.893569347,1810.497964
36137,0.714582526,1408.624802
114067,0.991335063,1849.749396
108415,0.987731405,1531.490402
110553,0.988167304,1722.593078
37358,0.965954029,1840.014429
4765,0.971164137,2018.813109
12444,0.981086871,1151.065279
78056,0.87927632,2044.482587
45543,0.884245845,1982.065735
49678,0.976138355,1843.957182
14423,0.990780245,2280.882029
6273,0.907121444,1816.231563
90003,0.99507158,2435.190475
78613,0.984146562,1530.067406
20142,0.971585334,1941.372182
63204,0.982112959,1945.605945
92737,0.958233664,2132.562824
109727,0.940100874,1512.0572
19644,0.979619135,2140.997636
106113,0.991406194,1849.776255
104293,0.989186202,2090.269445
31178,0.994183117,2092.219239
38549,0.918528504,1820.981495
5175,0.719333502,1042.025793
25755,0.822894249,1086.853044
72036,0.850062147,1100.160693
62411,0.980288492,1150.74957
68878,0.925052568,1131.11573
37469,0.804599161,2009.780214
46994,0.983549564,1720.774044
75138,0.960159114,1711.424816
96562,0.947098471,1706.103957
77696,0.97350193,1148.038624
31124,0.994947939,2028.277361
8204,0.965961447,2306.624003
17776,0.926838264,1506.428078
50549,0.976917867,2192.173502
31291,0.983964345,1152.197841
10006,0.993551198,1724.703005
82963,0.492054356,1454.02977
75257,0.964811964,2447.421197
